Season,Round,Date,TeamHome,Result,TeamAway,Stadium,Referee,PlayersHome,RatingHome,PotentialHome,PlayersAway,RatingAway,PotentialAway
2015,2,29/08/2015,Real Sociedad,0-0,Sporting de Gijón,Anoeta,Sánchez Martínez,"[['Rulli', 'Elustondo', 'Diego Reyes', 'Iñigo Martínez', 'De la Bella', 'Rubén Pardo', 'Xabi Prieto', 'Illarramendi', 'Jonathas', 'Carlos Vela', 'Bruma'], ['Markel Bergara', 'Chori Castro', 'Canales', 'Oier Olazábal', 'Agirretxe', 'Ansotegi', 'Héctor Hernández']]","[[79, 65, 75, 80, 78, 77, 77, 79, 79, 82, 76], [76, 81, 79, 70, 77, 74, 66]]","[[86, 72, 83, 84, 78, 83, 77, 83, 81, 84, 85], [76, 81, 83, 72, 77, 74, 72]]","[['Cuéllar', 'Lora', 'Bernardo', 'Luis Hernández', 'Isma López', 'Jony', 'Carmona', 'Nacho Cases', 'Sergio Álvarez', 'Sanabria', 'Guerrero'], ['Mascarell', 'Juan Muñiz', 'Halilović', 'Alberto', 'Canella', 'Carlos Castro', 'Meré']]","[[76, 76, 76, 74, 73, 76, 72, 73, 75, 72, 72], [71, 68, 77, 70, 72, 69, 71]]","[[76, 76, 78, 76, 77, 80, 72, 74, 82, 85, 76], [78, 76, 91, 70, 73, 77, 83]]"
2015,2,29/08/2015,Barcelona,1-0,Málaga,Camp Nou,Jaime Latre,"[['Claudio Bravo', 'Sergi Roberto', 'Vermaelen', 'Mascherano', 'Jordi Alba', 'Iniesta', 'Busquets', 'Rakitić', 'Neymar', 'Messi', 'Luis Suárez'], ['Rafinha', 'Sandro', 'Mathieu', 'Ter Stegen', 'Bartra', 'Munir', 'Gumbau']]","[[83, 78, 80, 83, 84, 88, 86, 84, 88, 94, 90], [79, 72, 83, 82, 80, 73, 66]]","[[83, 85, 80, 83, 86, 88, 87, 85, 93, 94, 90], [84, 84, 83, 88, 83, 85, 70]]","[['Kameni', 'Rosales', 'Angeleri', 'Weligton', 'Miguel Torres', 'Recio', 'Tissone', 'Ricardo Horta', 'Juankar', 'Čop', 'Amrabat'], ['Albentosa', 'Juanpi Añor', 'Charles', 'Ochoa', 'Fábio Espinho', 'Duda', 'Boka']]","[[79, 75, 76, 78, 74, 76, 75, 74, 72, 72, 78], [74, 71, 75, 79, 72, 73, 76]]","[[79, 77, 76, 78, 74, 81, 75, 83, 76, 76, 78], [75, 81, 75, 79, 72, 73, 76]]"
2015,2,29/08/2015,Celta de Vigo,3-0,Rayo Vallecano,Balaidos,Martínez Munuera,"[['Sergio Álvarez', 'Hugo Mallo', 'Cabral', 'Jonny', 'Fontàs', 'Augusto', 'Wass', 'Pablo Hernández', 'Orellana', 'Nolito', 'Iago Aspas'], ['Guidetti', 'Radoja', 'Planas', 'Néstor', 'Bongonda', 'Dražić', 'Sergi Gómez']]","[[76, 78, 77, 76, 77, 79, 77, 63, 80, 82, 78], [74, 76, 71, 63, 71, 70, 73]]","[[76, 84, 77, 82, 81, 79, 79, 70, 80, 82, 78], [80, 82, 76, 71, 84, 82, 81]]","[['Toño', 'Llorente', 'Zé Castro', 'Quini', 'Nacho', 'Trashorras', 'Baena', 'Bebé', 'Ebert', 'Lass', 'Manucho'], ['Miku', 'Amaya', 'Juan Carlos', 'Dorado', 'Fariña', 'Raț', 'Jozabed']]","[[75, 70, 76, 70, 75, 80, 78, 72, 75, 77, 76], [73, 76, 70, 75, 74, 76, 71]]","[[75, 78, 76, 74, 76, 80, 80, 75, 75, 80, 76], [73, 76, 71, 75, 77, 76, 76]]"
2015,2,29/08/2015,Real Madrid,5-0,Betis,Estadio Santiago Bernabeu,Hernández Hernández,"[['Keylor Navas', 'Danilo', 'Sergio Ramos', 'Varane', 'Marcelo', 'Modrić', 'James Rodríguez', 'Kroos', 'Bale', 'Benzema', 'Cristiano Ronaldo'], ['Casemiro', 'Isco', 'Kovačić', 'Casilla', 'Pepe', 'Carvajal', 'Jesé']]","[[81, 81, 87, 82, 83, 87, 87, 87, 87, 86, 93], [77, 84, 78, 80, 84, 81, 78]]","[[81, 87, 87, 89, 84, 87, 93, 90, 89, 87, 93], [81, 89, 86, 80, 84, 85, 85]]","[['Adán', 'Piccini', 'Molinero', 'Pezzella', 'Bruno', 'Vargas', ""N'Diaye"", 'Cejudo', 'Xavi Torres', 'Dani Ceballos', 'Rubén Castro'], ['Jorge Molina', 'Digard', 'Petros', 'Dani Giménez', 'Rennella', 'Westermann', 'Portillo']]","[[77, 73, 72, 71, 72, 76, 75, 74, 75, 74, 79], [75, 76, 71, 70, 72, 76, 75]]","[[77, 80, 72, 77, 76, 76, 79, 74, 75, 87, 79], [75, 76, 73, 70, 73, 76, 76]]"
2015,2,30/08/2015,Eibar,2-0,Athletic Club,Estadio Municipal de Ipurua,Fernández Borbalán,"[['Riesgo', 'Capa', 'Mauro dos Santos', 'Ramis', 'Luna', 'Adrián', 'Keko', 'Dani García', 'Escalante', 'Saúl Berjón', 'Sergi Enrich'], ['Borja Bastón', 'Juncà', 'Arruabarrena', 'Irureta', 'Verdi', 'Pantić', 'Eddy Silvestre']]","[[71, 73, 72, 74, 73, 73, 72, 74, 71, 76, 71], [72, 70, 70, 75, 74, 73, 69]]","[[71, 78, 74, 74, 78, 74, 76, 76, 81, 76, 75], [80, 76, 70, 75, 80, 77, 75]]","[['Iraizoz', 'De Marcos', 'Bóveda', 'Etxeita', 'Laporte', 'Lekue', 'Beñat', 'Eraso', 'Elustondo', 'Ibai Gómez', 'Aduriz'], ['Aketxe', 'Susaeta', 'Sabin Merino', 'Herrerín', 'Kike Sola', 'Mikel Rico', 'Gurpegui']]","[[79, 80, 76, 77, 83, 70, 80, 72, 75, 77, 82], [74, 78, 73, 74, 71, 78, 79]]","[[79, 82, 78, 77, 87, 78, 80, 76, 75, 80, 82], [83, 79, 80, 75, 71, 78, 79]]"
2015,2,30/08/2015,Valencia,1-1,Deportivo de La Coruña,Camp de Mestalla,González González,"[['Ryan', 'Barragán', 'Mustafi', 'Rubén Vezo', 'Gayà', 'De Paul', 'Javi Fuego', 'Danilo', 'Santi Mina', 'Rodrigo', 'Negredo'], ['Alcácer', 'Parejo', 'Feghouli', 'Orbán', 'Piatti', 'Enzo Pérez', 'Jaume']]","[[78, 76, 82, 76, 80, 77, 80, 77, 75, 79, 81], [80, 82, 81, 76, 78, 79, 74]]","[[83, 76, 87, 83, 87, 85, 80, 84, 84, 84, 81], [88, 84, 85, 78, 78, 79, 78]]","[['Lux', 'Laure', 'Juanfran', 'Arribas', 'Sidnei', 'Fernando Navarro', 'Borges', 'Fajr', 'Mosquera', 'Luis Alberto', 'Lucas Pérez'], ['Jonathan Rodríguez', 'Luisinho', 'Manu Fernández', 'Álex Bergantiños', 'Juan Domínguez', 'Lopo', 'Miguel Cardoso']]","[[76, 74, 74, 75, 77, 75, 77, 75, 76, 73, 78], [74, 74, 67, 72, 73, 60, 64]]","[[76, 74, 75, 77, 79, 75, 78, 76, 77, 81, 79], [82, 74, 67, 72, 77, 71, 75]]"
2015,2,30/08/2015,Sevilla,0-3,Atlético de Madrid,Estadio Ramón Sánchez-Pizjuán,Clos Gómez,"[['Beto', 'Coke', 'Carriço', 'Rami', 'Trémoulinas', 'Banega', 'Iborra', 'Krychowiak', 'Vitolo', 'Reyes', 'Llorente'], ['Gameiro', 'Krohn-Dehli', 'Konoplyanka', 'Sergio Rico', 'Mariano', 'Kolodzciejczak', 'Kakuta']]","[[78, 80, 80, 79, 81, 81, 81, 82, 81, 79, 80], [79, 79, 82, 75, 77, 60, 76]]","[[78, 80, 81, 79, 81, 82, 82, 86, 83, 79, 80], [79, 79, 84, 84, 77, 64, 78]]","[['Oblak', 'Juanfran', 'Jesús Gámez', 'Giménez', 'Godín', 'Gabi', 'Óliver Torres', 'Koke', 'Tiago', 'Griezmann', 'Fernando Torres'], ['Saúl', 'Jackson Martínez', 'Carrasco', 'Moyá', 'Savić', 'Correa', 'Vietto']]","[[81, 81, 79, 79, 85, 80, 79, 83, 81, 83, 79], [76, 84, 78, 81, 81, 77, 79]]","[[86, 81, 79, 87, 85, 80, 87, 87, 81, 89, 79], [83, 84, 84, 81, 85, 88, 86]]"
2015,2,30/08/2015,Las Palmas,0-0,Levante,Estadio de Gran Canaria,Pérez Montero,"[['Javi Varas', 'David Simón', 'Bigas', 'Aythami', 'Alcaraz', 'Dani Castellano', 'Culio', 'Roque Mesa', 'Hernán', 'Jonathan Viera', 'Araujo'], ['Willian José', 'El Zhar', 'Lizoain', 'Vicente Gómez', 'David García', 'Nauzet Alemán', 'Valerón']]","[[75, 73, 71, 72, 73, 69, 73, 71, 71, 76, 76], [71, 74, 68, 69, 70, 72, 74]]","[[75, 77, 75, 72, 73, 69, 73, 73, 75, 78, 80], [79, 74, 72, 70, 70, 72, 74]]","[['Rubén', 'Feddal', 'Trujillo', 'Iván López', 'Juanfran', 'Toño', 'José Mari', 'Verza', 'Camarasa', 'Ghilas', 'Deyverson'], ['Roger', 'Víctor Casadesús', 'Lerma', 'Jesús Fernández', 'David Navarro', 'Rubén García', 'Morales']]","[[75, 75, 74, 75, 73, 75, 72, 76, 75, 77, 76], [71, 75, 72, 69, 75, 73, 77]]","[[75, 77, 74, 83, 73, 79, 73, 76, 83, 81, 82], [76, 75, 81, 70, 75, 80, 77]]"
2015,2,30/08/2015,Getafe,1-2,Granada,Coliseum Alfonso Pérez,Prieto Iglesias,"[['Guaita', 'Damián Suárez', 'Vigaray', 'Velázquez', 'Alexis', 'Emi Buendía', 'Medrán', 'Pedro León', 'Lacen', 'Víctor', 'Álvaro Vázquez'], ['Lafita', 'Moi Gómez', 'Wanderson', 'Megyeri', 'Cala', 'Sarabia', 'Juan Rodríguez']]","[[77, 76, 69, 74, 75, 69, 72, 78, 76, 76, 74], [74, 76, 67, 71, 73, 77, 74]]","[[77, 77, 78, 81, 75, 82, 79, 78, 76, 78, 80], [74, 83, 77, 75, 76, 82, 74]]","[['Andrés Fernández', 'Miguel Lopes', 'Babin', 'Lombán', 'Krhin', 'Rubén Pérez', 'Javi Márquez', 'Biraghi', 'Rochina', 'Success', 'El-Arabi'], ['Piti', 'Edgar', 'Thievy', 'Kelava', 'Mainz', 'Rober Ibáñez', 'Foulquier']]","[[77, 76, 74, 74, 75, 76, 74, 73, 73, 70, 75], [73, 73, 72, 71, 72, 73, 71]]","[[77, 76, 74, 74, 79, 78, 74, 79, 79, 82, 75], [73, 79, 77, 72, 72, 80, 77]]"
2015,3,11/09/2015,Levante,1-1,Sevilla,Ciutat de Valencia,Iglesias Villanueva,"[['Rubén', 'Feddal', 'Trujillo', 'Juanfran', 'Toño', 'José Mari', 'Verza', 'Camarasa', 'Ghilas', 'Deyverson', 'Morales'], ['Iván López', 'Víctor Casadesús', 'Roger', 'Mariño', 'Lerma', 'Rubén García', 'Karabelas']]","[[75, 75, 74, 73, 75, 72, 76, 75, 77, 76, 77], [75, 75, 71, 73, 72, 73, 71]]","[[75, 77, 74, 73, 79, 73, 76, 83, 81, 82, 77], [83, 75, 76, 77, 81, 80, 71]]","[['Beto', 'Coke', 'Andreolli', 'Kolodzciejczak', 'Trémoulinas', ""N'Zonzi"", 'Krychowiak', 'Vitolo', 'Kakuta', 'Gameiro', 'Llorente'], ['Krohn-Dehli', 'Konoplyanka', 'Immobile', 'Sergio Rico', 'Mariano', 'Iborra', 'Reyes']]","[[78, 80, 77, 60, 81, 79, 82, 81, 76, 79, 80], [79, 82, 79, 75, 77, 81, 79]]","[[78, 80, 77, 64, 81, 81, 86, 83, 78, 79, 80], [79, 84, 82, 84, 77, 82, 79]]"
2015,3,12/09/2015,Espanyol,0-6,Real Madrid,Bikandi Garrido,Bikandi Garrido,"[['Álvaro', 'Javi López', 'Arbilla', 'Ciani', 'Víctor Álvarez', 'Duarte', 'Salva Sevilla', 'Víctor Sánchez', 'Caicedo', 'Gerard Moreno', 'Keylor Navas'], ['Montañés', 'Cañas', 'Bardi', 'Fuentes', 'Raíllo', 'Mamadou Sylla', 'Varane']]","[[76, 76, 72, 76, 73, 70, 75, 76, 78, 75, 81], [74, 77, 74, 71, 69, 64, 82]]","[[80, 76, 72, 76, 79, 80, 75, 76, 79, 81, 81], [74, 77, 79, 75, 74, 73, 89]]","[['Carvajal', 'Sergio Ramos', 'Pepe', 'Marcelo', 'Isco', 'Modrić', 'Casemiro', 'Bale', 'Benzema', 'Cristiano Ronaldo', 'Jordán'], ['Lucas Vázquez', 'Kovačić', 'Casilla', 'Kroos', 'Arbeloa', 'Jesé']]","[[81, 87, 84, 83, 84, 87, 77, 87, 86, 93, 64], [76, 78, 80, 87, 79, 78]]","[[85, 87, 84, 84, 89, 87, 81, 89, 87, 93, 71], [81, 86, 80, 90, 79, 85]]"
2015,3,12/09/2015,Sporting de Gijón,0-1,Valencia,El Molinón,Del Cerro Grande,"[['Cuéllar', 'Lora', 'Bernardo', 'Luis Hernández', 'Isma López', 'Jony', 'Pablo Pérez', 'Mascarell', 'Sergio Álvarez', 'Halilović', 'Sanabria'], ['Guerrero', 'Nacho Cases', 'Carmona', 'Alberto', 'Canella', 'Rachid', 'Meré']]","[[76, 76, 76, 74, 73, 76, 70, 71, 75, 77, 72], [72, 73, 72, 70, 72, 66, 71]]","[[76, 76, 78, 76, 77, 80, 77, 78, 82, 91, 85], [76, 74, 72, 70, 73, 72, 83]]","[['Jaume', 'João Cancelo', 'Abdennour', 'Mustafi', 'Gayà', 'Javi Fuego', 'Enzo Pérez', 'Parejo', 'Feghouli', 'Piatti', 'Negredo'], ['Alcácer', 'Bakkali', 'André Gomes', 'Yoel', 'Orbán', 'Rodrigo', 'De Paul']]","[[74, 73, 81, 82, 80, 80, 79, 82, 81, 78, 81], [80, 75, 80, 72, 76, 79, 77]]","[[78, 81, 83, 87, 87, 80, 79, 84, 85, 78, 81], [88, 86, 87, 73, 78, 84, 85]]"
